tipo_label,pixels
1,"[[[975 661]]

 [[977 663]]

 [[977 664]]

 [[978 665]]

 [[978 666]]

 [[979 667]]

 [[979 668]]

 [[980 669]]

 [[980 670]]

 [[981 671]]

 [[981 672]]

 [[982 673]]

 [[982 674]]

 [[983 675]]

 [[983 676]]

 [[984 677]]

 [[984 678]]

 [[985 679]]

 [[985 680]]

 [[986 681]]

 [[986 682]]

 [[987 683]]

 [[987 684]]

 [[988 685]]

 [[988 686]]

 [[989 687]]

 [[989 688]]

 [[988 689]]

 [[962 689]]

 [[961 688]]

 [[961 687]]

 [[962 686]]

 [[962 685]]

 [[963 684]]

 [[963 683]]

 [[964 682]]

 [[964 681]]

 [[965 680]]

 [[965 679]]

 [[966 678]]

 [[966 677]]

 [[967 676]]

 [[967 675]]

 [[968 674]]

 [[968 673]]

 [[969 672]]

 [[969 671]]

 [[970 670]]

 [[970 669]]

 [[971 668]]

 [[971 667]]

 [[972 666]]

 [[972 665]]

 [[973 664]]

 [[973 663]]]"
1,"[[[425 660]]

 [[427 662]]

 [[427 663]]

 [[428 664]]

 [[428 665]]

 [[429 666]]

 [[429 667]]

 [[430 668]]

 [[430 669]]

 [[431 670]]

 [[431 671]]

 [[432 672]]

 [[432 673]]

 [[433 674]]

 [[433 675]]

 [[434 676]]

 [[434 677]]

 [[435 678]]

 [[435 679]]

 [[436 680]]

 [[436 681]]

 [[437 682]]

 [[437 683]]

 [[438 684]]

 [[438 685]]

 [[439 686]]

 [[439 687]]

 [[440 688]]

 [[440 689]]

 [[439 690]]

 [[411 690]]

 [[410 689]]

 [[410 688]]

 [[411 687]]

 [[411 686]]

 [[412 685]]

 [[412 684]]

 [[413 683]]

 [[413 682]]

 [[414 681]]

 [[414 680]]

 [[415 679]]

 [[415 678]]

 [[416 677]]

 [[416 676]]

 [[417 675]]

 [[417 674]]

 [[418 673]]

 [[418 672]]

 [[419 671]]

 [[419 670]]

 [[420 669]]

 [[420 668]]

 [[421 667]]

 [[421 666]]

 [[422 665]]

 [[422 664]]

 [[423 663]]

 [[423 662]]]"
1,"[[[875 658]]

 [[877 660]]

 [[877 661]]

 [[878 662]]

 [[878 663]]

 [[879 664]]

 [[879 665]]

 [[880 666]]

 [[880 667]]

 [[881 668]]

 [[881 669]]

 [[882 670]]

 [[882 671]]

 [[883 672]]

 [[883 673]]

 [[884 674]]

 [[884 675]]

 [[885 676]]

 [[885 677]]

 [[886 678]]

 [[886 679]]

 [[887 680]]

 [[887 681]]

 [[888 682]]

 [[888 683]]

 [[889 684]]

 [[889 685]]

 [[890 686]]

 [[890 687]]

 [[891 688]]

 [[891 689]]

 [[892 690]]

 [[892 691]]

 [[891 692]]

 [[859 692]]

 [[858 691]]

 [[858 690]]

 [[859 689]]

 [[859 688]]

 [[860 687]]

 [[860 686]]

 [[861 685]]

 [[861 684]]

 [[862 683]]

 [[862 682]]

 [[863 681]]

 [[863 680]]

 [[864 679]]

 [[864 678]]

 [[865 677]]

 [[865 676]]

 [[866 675]]

 [[866 674]]

 [[867 673]]

 [[867 672]]

 [[868 671]]

 [[868 670]]

 [[869 669]]

 [[869 668]]

 [[870 667]]

 [[870 666]]

 [[871 665]]

 [[871 664]]

 [[872 663]]

 [[872 662]]

 [[873 661]]

 [[873 660]]]"
1,"[[[ 75 658]]

 [[ 77 660]]

 [[ 77 661]]

 [[ 78 662]]

 [[ 78 663]]

 [[ 79 664]]

 [[ 79 665]]

 [[ 80 666]]

 [[ 80 667]]

 [[ 81 668]]

 [[ 81 669]]

 [[ 82 670]]

 [[ 82 671]]

 [[ 83 672]]

 [[ 83 673]]

 [[ 84 674]]

 [[ 84 675]]

 [[ 85 676]]

 [[ 85 677]]

 [[ 86 678]]

 [[ 86 679]]

 [[ 87 680]]

 [[ 87 681]]

 [[ 88 682]]

 [[ 88 683]]

 [[ 89 684]]

 [[ 89 685]]

 [[ 90 686]]

 [[ 90 687]]

 [[ 91 688]]

 [[ 91 689]]

 [[ 92 690]]

 [[ 92 691]]

 [[ 91 692]]

 [[ 59 692]]

 [[ 58 691]]

 [[ 58 690]]

 [[ 59 689]]

 [[ 59 688]]

 [[ 60 687]]

 [[ 60 686]]

 [[ 61 685]]

 [[ 61 684]]

 [[ 62 683]]

 [[ 62 682]]

 [[ 63 681]]

 [[ 63 680]]

 [[ 64 679]]

 [[ 64 678]]

 [[ 65 677]]

 [[ 65 676]]

 [[ 66 675]]

 [[ 66 674]]

 [[ 67 673]]

 [[ 67 672]]

 [[ 68 671]]

 [[ 68 670]]

 [[ 69 669]]

 [[ 69 668]]

 [[ 70 667]]

 [[ 70 666]]

 [[ 71 665]]

 [[ 71 664]]

 [[ 72 663]]

 [[ 72 662]]

 [[ 73 661]]

 [[ 73 660]]]"
1,"[[[375 657]]

 [[377 659]]

 [[377 660]]

 [[378 661]]

 [[378 662]]

 [[379 663]]

 [[379 664]]

 [[380 665]]

 [[380 666]]

 [[381 667]]

 [[381 668]]

 [[382 669]]

 [[382 670]]

 [[383 671]]

 [[383 672]]

 [[384 673]]

 [[384 674]]

 [[385 675]]

 [[385 676]]

 [[386 677]]

 [[386 678]]

 [[387 679]]

 [[387 680]]

 [[388 681]]

 [[388 682]]

 [[389 683]]

 [[389 684]]

 [[390 685]]

 [[390 686]]

 [[391 687]]

 [[391 688]]

 [[392 689]]

 [[392 690]]

 [[393 691]]

 [[393 692]]

 [[392 693]]

 [[358 693]]

 [[357 692]]

 [[357 691]]

 [[358 690]]

 [[358 689]]

 [[359 688]]

 [[359 687]]

 [[360 686]]

 [[360 685]]

 [[361 684]]

 [[361 683]]

 [[362 682]]

 [[362 681]]

 [[363 680]]

 [[363 679]]

 [[364 678]]

 [[364 677]]

 [[365 676]]

 [[365 675]]

 [[366 674]]

 [[366 673]]

 [[367 672]]

 [[367 671]]

 [[368 670]]

 [[368 669]]

 [[369 668]]

 [[369 667]]

 [[370 666]]

 [[370 665]]

 [[371 664]]

 [[371 663]]

 [[372 662]]

 [[372 661]]

 [[373 660]]

 [[373 659]]]"
1,"[[[925 656]]

 [[927 658]]

 [[927 659]]

 [[928 660]]

 [[928 661]]

 [[929 662]]

 [[929 663]]

 [[930 664]]

 [[930 665]]

 [[931 666]]

 [[931 667]]

 [[932 668]]

 [[932 669]]

 [[933 670]]

 [[933 671]]

 [[934 672]]

 [[934 673]]

 [[935 674]]

 [[935 675]]

 [[936 676]]

 [[936 677]]

 [[937 678]]

 [[937 679]]

 [[938 680]]

 [[938 681]]

 [[939 682]]

 [[939 683]]

 [[940 684]]

 [[940 685]]

 [[941 686]]

 [[941 687]]

 [[942 688]]

 [[942 689]]

 [[943 690]]

 [[943 691]]

 [[944 692]]

 [[944 693]]

 [[943 694]]

 [[907 694]]

 [[906 693]]

 [[906 692]]

 [[907 691]]

 [[907 690]]

 [[908 689]]

 [[908 688]]

 [[909 687]]

 [[909 686]]

 [[910 685]]

 [[910 684]]

 [[911 683]]

 [[911 682]]

 [[912 681]]

 [[912 680]]

 [[913 679]]

 [[913 678]]

 [[914 677]]

 [[914 676]]

 [[915 675]]

 [[915 674]]

 [[916 673]]

 [[916 672]]

 [[917 671]]

 [[917 670]]

 [[918 669]]

 [[918 668]]

 [[919 667]]

 [[919 666]]

 [[920 665]]

 [[920 664]]

 [[921 663]]

 [[921 662]]

 [[922 661]]

 [[922 660]]

 [[923 659]]

 [[923 658]]]"
1,"[[[775 656]]

 [[777 658]]

 [[777 659]]

 [[778 660]]

 [[778 661]]

 [[779 662]]

 [[779 663]]

 [[780 664]]

 [[780 665]]

 [[781 666]]

 [[781 667]]

 [[782 668]]

 [[782 669]]

 [[783 670]]

 [[783 671]]

 [[784 672]]

 [[784 673]]

 [[785 674]]

 [[785 675]]

 [[786 676]]

 [[786 677]]

 [[787 678]]

 [[787 679]]

 [[788 680]]

 [[788 681]]

 [[789 682]]

 [[789 683]]

 [[790 684]]

 [[790 685]]

 [[791 686]]

 [[791 687]]

 [[792 688]]

 [[792 689]]

 [[793 690]]

 [[793 691]]

 [[794 692]]

 [[794 693]]

 [[793 694]]

 [[757 694]]

 [[756 693]]

 [[756 692]]

 [[757 691]]

 [[757 690]]

 [[758 689]]

 [[758 688]]

 [[759 687]]

 [[759 686]]

 [[760 685]]

 [[760 684]]

 [[761 683]]

 [[761 682]]

 [[762 681]]

 [[762 680]]

 [[763 679]]

 [[763 678]]

 [[764 677]]

 [[764 676]]

 [[765 675]]

 [[765 674]]

 [[766 673]]

 [[766 672]]

 [[767 671]]

 [[767 670]]

 [[768 669]]

 [[768 668]]

 [[769 667]]

 [[769 666]]

 [[770 665]]

 [[770 664]]

 [[771 663]]

 [[771 662]]

 [[772 661]]

 [[772 660]]

 [[773 659]]

 [[773 658]]]"
1,"[[[525 656]]

 [[527 658]]

 [[527 659]]

 [[528 660]]

 [[528 661]]

 [[529 662]]

 [[529 663]]

 [[530 664]]

 [[530 665]]

 [[531 666]]

 [[531 667]]

 [[532 668]]

 [[532 669]]

 [[533 670]]

 [[533 671]]

 [[534 672]]

 [[534 673]]

 [[535 674]]

 [[535 675]]

 [[536 676]]

 [[536 677]]

 [[537 678]]

 [[537 679]]

 [[538 680]]

 [[538 681]]

 [[539 682]]

 [[539 683]]

 [[540 684]]

 [[540 685]]

 [[541 686]]

 [[541 687]]

 [[542 688]]

 [[542 689]]

 [[543 690]]

 [[543 691]]

 [[544 692]]

 [[544 693]]

 [[543 694]]

 [[507 694]]

 [[506 693]]

 [[506 692]]

 [[507 691]]

 [[507 690]]

 [[508 689]]

 [[508 688]]

 [[509 687]]

 [[509 686]]

 [[510 685]]

 [[510 684]]

 [[511 683]]

 [[511 682]]

 [[512 681]]

 [[512 680]]

 [[513 679]]

 [[513 678]]

 [[514 677]]

 [[514 676]]

 [[515 675]]

 [[515 674]]

 [[516 673]]

 [[516 672]]

 [[517 671]]

 [[517 670]]

 [[518 669]]

 [[518 668]]

 [[519 667]]

 [[519 666]]

 [[520 665]]

 [[520 664]]

 [[521 663]]

 [[521 662]]

 [[522 661]]

 [[522 660]]

 [[523 659]]

 [[523 658]]]"
1,"[[[575 655]]

 [[577 657]]

 [[577 658]]

 [[578 659]]

 [[578 660]]

 [[579 661]]

 [[579 662]]

 [[580 663]]

 [[580 664]]

 [[581 665]]

 [[581 666]]

 [[582 667]]

 [[582 668]]

 [[583 669]]

 [[583 670]]

 [[584 671]]

 [[584 672]]

 [[585 673]]

 [[585 674]]

 [[586 675]]

 [[586 676]]

 [[587 677]]

 [[587 678]]

 [[588 679]]

 [[588 680]]

 [[589 681]]

 [[589 682]]

 [[590 683]]

 [[590 684]]

 [[591 685]]

 [[591 686]]

 [[592 687]]

 [[592 688]]

 [[593 689]]

 [[593 690]]

 [[594 691]]

 [[594 692]]

 [[595 693]]

 [[595 694]]

 [[594 695]]

 [[556 695]]

 [[555 694]]

 [[555 693]]

 [[556 692]]

 [[556 691]]

 [[557 690]]

 [[557 689]]

 [[558 688]]

 [[558 687]]

 [[559 686]]

 [[559 685]]

 [[560 684]]

 [[560 683]]

 [[561 682]]

 [[561 681]]

 [[562 680]]

 [[562 679]]

 [[563 678]]

 [[563 677]]

 [[564 676]]

 [[564 675]]

 [[565 674]]

 [[565 673]]

 [[566 672]]

 [[566 671]]

 [[567 670]]

 [[567 669]]

 [[568 668]]

 [[568 667]]

 [[569 666]]

 [[569 665]]

 [[570 664]]

 [[570 663]]

 [[571 662]]

 [[571 661]]

 [[572 660]]

 [[572 659]]

 [[573 658]]

 [[573 657]]]"
1,"[[[475 655]]

 [[477 657]]

 [[477 658]]

 [[478 659]]

 [[478 660]]

 [[479 661]]

 [[479 662]]

 [[480 663]]

 [[480 664]]

 [[481 665]]

 [[481 666]]

 [[482 667]]

 [[482 668]]

 [[483 669]]

 [[483 670]]

 [[484 671]]

 [[484 672]]

 [[485 673]]

 [[485 674]]

 [[486 675]]

 [[486 676]]

 [[487 677]]

 [[487 678]]

 [[488 679]]

 [[488 680]]

 [[489 681]]

 [[489 682]]

 [[490 683]]

 [[490 684]]

 [[491 685]]

 [[491 686]]

 [[492 687]]

 [[492 688]]

 [[493 689]]

 [[493 690]]

 [[494 691]]

 [[494 692]]

 [[495 693]]

 [[495 694]]

 [[494 695]]

 [[456 695]]

 [[455 694]]

 [[455 693]]

 [[456 692]]

 [[456 691]]

 [[457 690]]

 [[457 689]]

 [[458 688]]

 [[458 687]]

 [[459 686]]

 [[459 685]]

 [[460 684]]

 [[460 683]]

 [[461 682]]

 [[461 681]]

 [[462 680]]

 [[462 679]]

 [[463 678]]

 [[463 677]]

 [[464 676]]

 [[464 675]]

 [[465 674]]

 [[465 673]]

 [[466 672]]

 [[466 671]]

 [[467 670]]

 [[467 669]]

 [[468 668]]

 [[468 667]]

 [[469 666]]

 [[469 665]]

 [[470 664]]

 [[470 663]]

 [[471 662]]

 [[471 661]]

 [[472 660]]

 [[472 659]]

 [[473 658]]

 [[473 657]]]"
1,"[[[325 655]]

 [[327 657]]

 [[327 658]]

 [[328 659]]

 [[328 660]]

 [[329 661]]

 [[329 662]]

 [[330 663]]

 [[330 664]]

 [[331 665]]

 [[331 666]]

 [[332 667]]

 [[332 668]]

 [[333 669]]

 [[333 670]]

 [[334 671]]

 [[334 672]]

 [[335 673]]

 [[335 674]]

 [[336 675]]

 [[336 676]]

 [[337 677]]

 [[337 678]]

 [[338 679]]

 [[338 680]]

 [[339 681]]

 [[339 682]]

 [[340 683]]

 [[340 684]]

 [[341 685]]

 [[341 686]]

 [[342 687]]

 [[342 688]]

 [[343 689]]

 [[343 690]]

 [[344 691]]

 [[344 692]]

 [[345 693]]

 [[345 694]]

 [[344 695]]

 [[306 695]]

 [[305 694]]

 [[305 693]]

 [[306 692]]

 [[306 691]]

 [[307 690]]

 [[307 689]]

 [[308 688]]

 [[308 687]]

 [[309 686]]

 [[309 685]]

 [[310 684]]

 [[310 683]]

 [[311 682]]

 [[311 681]]

 [[312 680]]

 [[312 679]]

 [[313 678]]

 [[313 677]]

 [[314 676]]

 [[314 675]]

 [[315 674]]

 [[315 673]]

 [[316 672]]

 [[316 671]]

 [[317 670]]

 [[317 669]]

 [[318 668]]

 [[318 667]]

 [[319 666]]

 [[319 665]]

 [[320 664]]

 [[320 663]]

 [[321 662]]

 [[321 661]]

 [[322 660]]

 [[322 659]]

 [[323 658]]

 [[323 657]]]"
1,"[[[925 618]]

 [[927 620]]

 [[927 621]]

 [[928 622]]

 [[928 623]]

 [[929 624]]

 [[929 625]]

 [[930 626]]

 [[930 627]]

 [[931 628]]

 [[931 629]]

 [[932 630]]

 [[932 631]]

 [[931 632]]

 [[919 632]]

 [[918 631]]

 [[918 630]]

 [[919 629]]

 [[919 628]]

 [[920 627]]

 [[920 626]]

 [[921 625]]

 [[921 624]]

 [[922 623]]

 [[922 622]]

 [[923 621]]

 [[923 620]]]"
1,"[[[825 618]]

 [[827 620]]

 [[827 621]]

 [[828 622]]

 [[828 623]]

 [[829 624]]

 [[829 625]]

 [[830 626]]

 [[830 627]]

 [[831 628]]

 [[831 629]]

 [[832 630]]

 [[832 631]]

 [[831 632]]

 [[819 632]]

 [[818 631]]

 [[818 630]]

 [[819 629]]

 [[819 628]]

 [[820 627]]

 [[820 626]]

 [[821 625]]

 [[821 624]]

 [[822 623]]

 [[822 622]]

 [[823 621]]

 [[823 620]]]"
1,"[[[525 618]]

 [[527 620]]

 [[527 621]]

 [[528 622]]

 [[528 623]]

 [[529 624]]

 [[529 625]]

 [[530 626]]

 [[530 627]]

 [[531 628]]

 [[531 629]]

 [[532 630]]

 [[532 631]]

 [[531 632]]

 [[519 632]]

 [[518 631]]

 [[518 630]]

 [[519 629]]

 [[519 628]]

 [[520 627]]

 [[520 626]]

 [[521 625]]

 [[521 624]]

 [[522 623]]

 [[522 622]]

 [[523 621]]

 [[523 620]]]"
1,"[[[425 616]]

 [[427 618]]

 [[427 619]]

 [[428 620]]

 [[428 621]]

 [[429 622]]

 [[429 623]]

 [[430 624]]

 [[430 625]]

 [[431 626]]

 [[431 627]]

 [[432 628]]

 [[432 629]]

 [[433 630]]

 [[433 631]]

 [[434 632]]

 [[434 633]]

 [[433 634]]

 [[417 634]]

 [[416 633]]

 [[416 632]]

 [[417 631]]

 [[417 630]]

 [[418 629]]

 [[418 628]]

 [[419 627]]

 [[419 626]]

 [[420 625]]

 [[420 624]]

 [[421 623]]

 [[421 622]]

 [[422 621]]

 [[422 620]]

 [[423 619]]

 [[423 618]]]"
1,"[[[775 615]]

 [[777 617]]

 [[777 618]]

 [[778 619]]

 [[778 620]]

 [[779 621]]

 [[779 622]]

 [[780 623]]

 [[780 624]]

 [[781 625]]

 [[781 626]]

 [[782 627]]

 [[782 628]]

 [[783 629]]

 [[783 630]]

 [[784 631]]

 [[784 632]]

 [[785 633]]

 [[785 634]]

 [[784 635]]

 [[766 635]]

 [[765 634]]

 [[765 633]]

 [[766 632]]

 [[766 631]]

 [[767 630]]

 [[767 629]]

 [[768 628]]

 [[768 627]]

 [[769 626]]

 [[769 625]]

 [[770 624]]

 [[770 623]]

 [[771 622]]

 [[771 621]]

 [[772 620]]

 [[772 619]]

 [[773 618]]

 [[773 617]]]"
1,"[[[725 615]]

 [[727 617]]

 [[727 618]]

 [[728 619]]

 [[728 620]]

 [[729 621]]

 [[729 622]]

 [[730 623]]

 [[730 624]]

 [[731 625]]

 [[731 626]]

 [[732 627]]

 [[732 628]]

 [[733 629]]

 [[733 630]]

 [[734 631]]

 [[734 632]]

 [[735 633]]

 [[735 634]]

 [[734 635]]

 [[716 635]]

 [[715 634]]

 [[715 633]]

 [[716 632]]

 [[716 631]]

 [[717 630]]

 [[717 629]]

 [[718 628]]

 [[718 627]]

 [[719 626]]

 [[719 625]]

 [[720 624]]

 [[720 623]]

 [[721 622]]

 [[721 621]]

 [[722 620]]

 [[722 619]]

 [[723 618]]

 [[723 617]]]"
1,"[[[625 615]]

 [[627 617]]

 [[627 618]]

 [[628 619]]

 [[628 620]]

 [[629 621]]

 [[629 622]]

 [[630 623]]

 [[630 624]]

 [[631 625]]

 [[631 626]]

 [[632 627]]

 [[632 628]]

 [[633 629]]

 [[633 630]]

 [[634 631]]

 [[634 632]]

 [[635 633]]

 [[635 634]]

 [[634 635]]

 [[616 635]]

 [[615 634]]

 [[615 633]]

 [[616 632]]

 [[616 631]]

 [[617 630]]

 [[617 629]]

 [[618 628]]

 [[618 627]]

 [[619 626]]

 [[619 625]]

 [[620 624]]

 [[620 623]]

 [[621 622]]

 [[621 621]]

 [[622 620]]

 [[622 619]]

 [[623 618]]

 [[623 617]]]"
1,"[[[275 615]]

 [[277 617]]

 [[277 618]]

 [[278 619]]

 [[278 620]]

 [[279 621]]

 [[279 622]]

 [[280 623]]

 [[280 624]]

 [[281 625]]

 [[281 626]]

 [[282 627]]

 [[282 628]]

 [[283 629]]

 [[283 630]]

 [[284 631]]

 [[284 632]]

 [[285 633]]

 [[285 634]]

 [[284 635]]

 [[266 635]]

 [[265 634]]

 [[265 633]]

 [[266 632]]

 [[266 631]]

 [[267 630]]

 [[267 629]]

 [[268 628]]

 [[268 627]]

 [[269 626]]

 [[269 625]]

 [[270 624]]

 [[270 623]]

 [[271 622]]

 [[271 621]]

 [[272 620]]

 [[272 619]]

 [[273 618]]

 [[273 617]]]"
1,"[[[325 614]]

 [[327 616]]

 [[327 617]]

 [[328 618]]

 [[328 619]]

 [[329 620]]

 [[329 621]]

 [[330 622]]

 [[330 623]]

 [[331 624]]

 [[331 625]]

 [[332 626]]

 [[332 627]]

 [[333 628]]

 [[333 629]]

 [[334 630]]

 [[334 631]]

 [[335 632]]

 [[335 633]]

 [[336 634]]

 [[336 635]]

 [[335 636]]

 [[315 636]]

 [[314 635]]

 [[314 634]]

 [[315 633]]

 [[315 632]]

 [[316 631]]

 [[316 630]]

 [[317 629]]

 [[317 628]]

 [[318 627]]

 [[318 626]]

 [[319 625]]

 [[319 624]]

 [[320 623]]

 [[320 622]]

 [[321 621]]

 [[321 620]]

 [[322 619]]

 [[322 618]]

 [[323 617]]

 [[323 616]]]"
1,"[[[ 75 614]]

 [[ 77 616]]

 [[ 77 617]]

 [[ 78 618]]

 [[ 78 619]]

 [[ 79 620]]

 [[ 79 621]]

 [[ 80 622]]

 [[ 80 623]]

 [[ 81 624]]

 [[ 81 625]]

 [[ 82 626]]

 [[ 82 627]]

 [[ 83 628]]

 [[ 83 629]]

 [[ 84 630]]

 [[ 84 631]]

 [[ 85 632]]

 [[ 85 633]]

 [[ 86 634]]

 [[ 86 635]]

 [[ 85 636]]

 [[ 65 636]]

 [[ 64 635]]

 [[ 64 634]]

 [[ 65 633]]

 [[ 65 632]]

 [[ 66 631]]

 [[ 66 630]]

 [[ 67 629]]

 [[ 67 628]]

 [[ 68 627]]

 [[ 68 626]]

 [[ 69 625]]

 [[ 69 624]]

 [[ 70 623]]

 [[ 70 622]]

 [[ 71 621]]

 [[ 71 620]]

 [[ 72 619]]

 [[ 72 618]]

 [[ 73 617]]

 [[ 73 616]]]"
1,"[[[575 612]]

 [[577 614]]

 [[577 615]]

 [[578 616]]

 [[578 617]]

 [[579 618]]

 [[579 619]]

 [[580 620]]

 [[580 621]]

 [[581 622]]

 [[581 623]]

 [[582 624]]

 [[582 625]]

 [[583 626]]

 [[583 627]]

 [[584 628]]

 [[584 629]]

 [[585 630]]

 [[585 631]]

 [[586 632]]

 [[586 633]]

 [[587 634]]

 [[587 635]]

 [[588 636]]

 [[588 637]]

 [[587 638]]

 [[563 638]]

 [[562 637]]

 [[562 636]]

 [[563 635]]

 [[563 634]]

 [[564 633]]

 [[564 632]]

 [[565 631]]

 [[565 630]]

 [[566 629]]

 [[566 628]]

 [[567 627]]

 [[567 626]]

 [[568 625]]

 [[568 624]]

 [[569 623]]

 [[569 622]]

 [[570 621]]

 [[570 620]]

 [[571 619]]

 [[571 618]]

 [[572 617]]

 [[572 616]]

 [[573 615]]

 [[573 614]]]"
1,"[[[375 612]]

 [[377 614]]

 [[377 615]]

 [[378 616]]

 [[378 617]]

 [[379 618]]

 [[379 619]]

 [[380 620]]

 [[380 621]]

 [[381 622]]

 [[381 623]]

 [[382 624]]

 [[382 625]]

 [[383 626]]

 [[383 627]]

 [[384 628]]

 [[384 629]]

 [[385 630]]

 [[385 631]]

 [[386 632]]

 [[386 633]]

 [[387 634]]

 [[387 635]]

 [[388 636]]

 [[388 637]]

 [[387 638]]

 [[363 638]]

 [[362 637]]

 [[362 636]]

 [[363 635]]

 [[363 634]]

 [[364 633]]

 [[364 632]]

 [[365 631]]

 [[365 630]]

 [[366 629]]

 [[366 628]]

 [[367 627]]

 [[367 626]]

 [[368 625]]

 [[368 624]]

 [[369 623]]

 [[369 622]]

 [[370 621]]

 [[370 620]]

 [[371 619]]

 [[371 618]]

 [[372 617]]

 [[372 616]]

 [[373 615]]

 [[373 614]]]"
1,"[[[ 25 612]]

 [[ 27 614]]

 [[ 27 615]]

 [[ 28 616]]

 [[ 28 617]]

 [[ 29 618]]

 [[ 29 619]]

 [[ 30 620]]

 [[ 30 621]]

 [[ 31 622]]

 [[ 31 623]]

 [[ 32 624]]

 [[ 32 625]]

 [[ 33 626]]

 [[ 33 627]]

 [[ 34 628]]

 [[ 34 629]]

 [[ 35 630]]

 [[ 35 631]]

 [[ 36 632]]

 [[ 36 633]]

 [[ 37 634]]

 [[ 37 635]]

 [[ 38 636]]

 [[ 38 637]]

 [[ 37 638]]

 [[ 13 638]]

 [[ 12 637]]

 [[ 12 636]]

 [[ 13 635]]

 [[ 13 634]]

 [[ 14 633]]

 [[ 14 632]]

 [[ 15 631]]

 [[ 15 630]]

 [[ 16 629]]

 [[ 16 628]]

 [[ 17 627]]

 [[ 17 626]]

 [[ 18 625]]

 [[ 18 624]]

 [[ 19 623]]

 [[ 19 622]]

 [[ 20 621]]

 [[ 20 620]]

 [[ 21 619]]

 [[ 21 618]]

 [[ 22 617]]

 [[ 22 616]]

 [[ 23 615]]

 [[ 23 614]]]"
1,"[[[475 608]]

 [[477 610]]

 [[477 611]]

 [[478 612]]

 [[478 613]]

 [[479 614]]

 [[479 615]]

 [[480 616]]

 [[480 617]]

 [[481 618]]

 [[481 619]]

 [[482 620]]

 [[482 621]]

 [[483 622]]

 [[483 623]]

 [[484 624]]

 [[484 625]]

 [[485 626]]

 [[485 627]]

 [[486 628]]

 [[486 629]]

 [[487 630]]

 [[487 631]]

 [[488 632]]

 [[488 633]]

 [[489 634]]

 [[489 635]]

 [[490 636]]

 [[490 637]]

 [[491 638]]

 [[491 639]]

 [[492 640]]

 [[492 641]]

 [[491 642]]

 [[459 642]]

 [[458 641]]

 [[458 640]]

 [[459 639]]

 [[459 638]]

 [[460 637]]

 [[460 636]]

 [[461 635]]

 [[461 634]]

 [[462 633]]

 [[462 632]]

 [[463 631]]

 [[463 630]]

 [[464 629]]

 [[464 628]]

 [[465 627]]

 [[465 626]]

 [[466 625]]

 [[466 624]]

 [[467 623]]

 [[467 622]]

 [[468 621]]

 [[468 620]]

 [[469 619]]

 [[469 618]]

 [[470 617]]

 [[470 616]]

 [[471 615]]

 [[471 614]]

 [[472 613]]

 [[472 612]]

 [[473 611]]

 [[473 610]]]"
1,"[[[225 607]]

 [[227 609]]

 [[227 610]]

 [[228 611]]

 [[228 612]]

 [[229 613]]

 [[229 614]]

 [[230 615]]

 [[230 616]]

 [[231 617]]

 [[231 618]]

 [[232 619]]

 [[232 620]]

 [[233 621]]

 [[233 622]]

 [[234 623]]

 [[234 624]]

 [[235 625]]

 [[235 626]]

 [[236 627]]

 [[236 628]]

 [[237 629]]

 [[237 630]]

 [[238 631]]

 [[238 632]]

 [[239 633]]

 [[239 634]]

 [[240 635]]

 [[240 636]]

 [[241 637]]

 [[241 638]]

 [[242 639]]

 [[242 640]]

 [[243 641]]

 [[243 642]]

 [[242 643]]

 [[208 643]]

 [[207 642]]

 [[207 641]]

 [[208 640]]

 [[208 639]]

 [[209 638]]

 [[209 637]]

 [[210 636]]

 [[210 635]]

 [[211 634]]

 [[211 633]]

 [[212 632]]

 [[212 631]]

 [[213 630]]

 [[213 629]]

 [[214 628]]

 [[214 627]]

 [[215 626]]

 [[215 625]]

 [[216 624]]

 [[216 623]]

 [[217 622]]

 [[217 621]]

 [[218 620]]

 [[218 619]]

 [[219 618]]

 [[219 617]]

 [[220 616]]

 [[220 615]]

 [[221 614]]

 [[221 613]]

 [[222 612]]

 [[222 611]]

 [[223 610]]

 [[223 609]]]"
1,"[[[175 607]]

 [[177 609]]

 [[177 610]]

 [[178 611]]

 [[178 612]]

 [[179 613]]

 [[179 614]]

 [[180 615]]

 [[180 616]]

 [[181 617]]

 [[181 618]]

 [[182 619]]

 [[182 620]]

 [[183 621]]

 [[183 622]]

 [[184 623]]

 [[184 624]]

 [[185 625]]

 [[185 626]]

 [[186 627]]

 [[186 628]]

 [[187 629]]

 [[187 630]]

 [[188 631]]

 [[188 632]]

 [[189 633]]

 [[189 634]]

 [[190 635]]

 [[190 636]]

 [[191 637]]

 [[191 638]]

 [[192 639]]

 [[192 640]]

 [[193 641]]

 [[193 642]]

 [[192 643]]

 [[158 643]]

 [[157 642]]

 [[157 641]]

 [[158 640]]

 [[158 639]]

 [[159 638]]

 [[159 637]]

 [[160 636]]

 [[160 635]]

 [[161 634]]

 [[161 633]]

 [[162 632]]

 [[162 631]]

 [[163 630]]

 [[163 629]]

 [[164 628]]

 [[164 627]]

 [[165 626]]

 [[165 625]]

 [[166 624]]

 [[166 623]]

 [[167 622]]

 [[167 621]]

 [[168 620]]

 [[168 619]]

 [[169 618]]

 [[169 617]]

 [[170 616]]

 [[170 615]]

 [[171 614]]

 [[171 613]]

 [[172 612]]

 [[172 611]]

 [[173 610]]

 [[173 609]]]"
